Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x6542d,male,26,Dutch,Running,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x2315f,male,30,Dutch,Football,67,FALSE,FALSE,TRUE,FALSE,2,FALSE,master,B,FALSE
x6274d,female,27,Dutch,Cricket,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x9122d,female,24,Dutch,Chess,59,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7563f,female,25,Dutch,Running,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x8524d,male,29,Dutch,Cricket,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x1282d,male,32,Dutch,Rugby,59,FALSE,FALSE,TRUE,TRUE,2,FALSE,phd,B,FALSE
x2282e,female,26,Dutch,Chess,67,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,B,FALSE
x1291b,female,25,Dutch,Swimming,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x1780e,female,21,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,B,FALSE
x5081e,male,28,Dutch,Chess,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x3720d,other,28,Dutch,Golf,63,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x6367a,male,32,German,Rugby,64,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3449c,female,28,German,Running,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x1452b,male,24,Dutch,Football,60,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,FALSE
x8742f,male,30,Dutch,Football,51,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,FALSE
x8142b,female,25,Dutch,Chess,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x5547b,male,31,Dutch,Football,68,FALSE,FALSE,TRUE,FALSE,0,TRUE,phd,B,FALSE
x3980d,male,22,Dutch,Football,64,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x8558e,male,28,Dutch,Football,71,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,B,FALSE
x6713e,male,31,Dutch,Golf,57,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x1384b,male,28,Dutch,Rugby,59,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,B,TRUE
x6298f,male,27,Belgian,Swimming,56,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,B,FALSE
x5151d,female,26,Dutch,Rugby,51,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,B,TRUE
x2398b,male,22,Dutch,Football,72,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,B,FALSE
x1375f,female,26,Dutch,Running,66,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x7815g,female,27,Belgian,Swimming,67,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x7324b,female,28,German,Football,64,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x2990g,male,28,Dutch,Football,64,FALSE,FALSE,TRUE,FALSE,1,TRUE,bachelor,B,FALSE
x7723e,female,32,German,Golf,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,B,FALSE
x4713a,male,32,Dutch,Rugby,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x8724f,male,22,Belgian,Football,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x5063g,female,25,Dutch,Running,64,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,B,FALSE
x8402f,female,32,Dutch,Golf,63,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,B,FALSE
x3090a,male,30,German,Swimming,52,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x4683g,female,25,Belgian,Swimming,62,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x6896d,male,27,Dutch,Chess,66,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x4104e,female,24,Dutch,Cricket,60,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x7577d,male,25,Dutch,Swimming,67,TRUE,TRUE,FALSE,TRUE,3,FALSE,master,B,TRUE
x9968a,female,28,Dutch,Swimming,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x3000b,male,26,German,Golf,53,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,B,FALSE
x2751d,female,27,Dutch,Golf,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x2468f,female,21,Dutch,Chess,57,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x5844f,male,28,Belgian,Cricket,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,B,FALSE
x9974c,female,23,Dutch,Tennis,70,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x6929c,male,30,Dutch,Rugby,51,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x7742b,male,26,Dutch,Rugby,66,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,B,FALSE
x8327a,female,28,German,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x9261f,female,24,Dutch,Chess,59,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x6711c,male,31,Dutch,Golf,60,FALSE,FALSE,TRUE,FALSE,2,FALSE,phd,B,FALSE
x4976g,male,27,Dutch,Football,63,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,B,TRUE
x6560b,female,23,German,Running,76,FALSE,TRUE,TRUE,FALSE,2,TRUE,phd,B,FALSE
x1571f,male,24,Dutch,Football,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x3933e,male,27,Dutch,Rugby,63,TRUE,FALSE,FALSE,TRUE,1,FALSE,master,B,FALSE
x6547g,female,28,Belgian,Rugby,70,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x9460b,female,24,German,Swimming,66,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,B,FALSE
x8818d,male,24,Dutch,Rugby,51,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x8638e,male,22,Dutch,Tennis,72,TRUE,TRUE,FALSE,TRUE,2,TRUE,master,B,TRUE
x3551e,female,31,Belgian,Rugby,60,FALSE,FALSE,TRUE,FALSE,2,FALSE,bachelor,B,FALSE
x6581c,male,31,Dutch,Golf,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x2649g,female,26,Dutch,Football,61,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x7974e,female,25,Dutch,Chess,60,TRUE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7304d,female,26,Dutch,Running,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x8381e,male,24,Belgian,Golf,66,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x7113a,female,24,Dutch,Tennis,70,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x5606f,female,22,Dutch,Running,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x8792d,male,24,Belgian,Football,66,FALSE,FALSE,TRUE,TRUE,2,TRUE,master,B,TRUE
x9864b,female,25,Dutch,Swimming,60,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,B,FALSE
x7483b,female,22,Dutch,Chess,58,FALSE,TRUE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x9725a,female,21,Dutch,Swimming,64,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x5347e,male,21,Dutch,Football,62,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x6320b,male,27,Dutch,Running,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3013b,female,28,Dutch,Golf,63,TRUE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7453a,male,24,Dutch,Football,68,TRUE,TRUE,FALSE,TRUE,3,TRUE,bachelor,B,TRUE
x3178e,male,25,Dutch,Rugby,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3470b,female,32,Dutch,Cricket,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,master,B,FALSE
x3063c,male,28,Belgian,Football,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,TRUE
x4227c,male,28,Dutch,Cricket,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,B,FALSE
x8658c,male,22,Dutch,Football,62,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x6219b,male,30,Dutch,Rugby,62,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,TRUE
x7350g,female,25,Dutch,Swimming,60,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,B,FALSE
x6214b,female,30,Dutch,Cricket,69,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,B,FALSE
x6784a,female,25,Belgian,Chess,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x4943e,female,25,Dutch,Golf,67,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x2923d,male,27,Dutch,Running,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x1372f,female,31,German,Rugby,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x1523f,female,28,German,Football,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7584a,female,27,German,Football,64,TRUE,FALSE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x5616a,male,27,Belgian,Football,61,FALSE,FALSE,TRUE,FALSE,0,FALSE,phd,B,FALSE
x1183a,male,26,Dutch,Rugby,57,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x3764g,male,25,Dutch,Tennis,72,TRUE,TRUE,FALSE,FALSE,2,TRUE,master,B,TRUE
x3347e,male,32,Dutch,Football,57,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,B,FALSE
x6323b,female,25,Dutch,Running,56,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x3634a,male,21,Dutch,Cricket,74,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,B,TRUE
x5990b,female,23,Belgian,Running,62,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x2202b,male,27,Dutch,Tennis,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x2163c,male,32,Dutch,Cricket,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x4114d,male,32,Dutch,Golf,60,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x4705b,female,25,Belgian,Cricket,71,TRUE,TRUE,FALSE,FALSE,2,TRUE,master,B,FALSE
x9723e,male,27,Dutch,Tennis,52,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,B,TRUE
x4329g,female,27,Dutch,Cricket,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7102f,female,28,Dutch,Rugby,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x7918a,male,30,Dutch,Rugby,55,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x5332f,female,25,Dutch,Cricket,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,TRUE
x7845g,female,22,Dutch,Chess,75,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x4497g,male,27,German,Swimming,69,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,B,TRUE
x5723b,male,29,Dutch,Tennis,61,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,B,TRUE
x2412e,male,26,Dutch,Football,61,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,TRUE
x8526g,male,25,Belgian,Tennis,62,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x3596f,male,28,Dutch,Tennis,62,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,B,TRUE
x1366g,female,29,Dutch,Football,66,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x7020b,female,27,Belgian,Swimming,60,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7043b,female,23,Dutch,Swimming,76,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,B,FALSE
x6018e,female,24,Dutch,Football,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x8330g,female,27,Dutch,Swimming,76,FALSE,TRUE,FALSE,FALSE,2,TRUE,phd,B,FALSE
x7254a,male,28,Dutch,Rugby,68,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x2078a,male,27,Dutch,Rugby,56,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,B,FALSE
x5139f,male,25,Dutch,Football,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x2554e,male,29,Dutch,Football,63,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x9459c,female,27,German,Rugby,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x8843g,female,22,Dutch,Running,73,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x7043g,male,27,Dutch,Football,63,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x7619f,male,24,German,Tennis,71,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,TRUE
x3537d,female,28,Dutch,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x4617a,male,25,Dutch,Rugby,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x3602g,female,25,Dutch,Rugby,49,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,FALSE
x7222e,female,32,Dutch,Football,63,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,B,FALSE
x5004f,male,28,Dutch,Football,55,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x9417e,female,22,Belgian,Running,62,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,B,FALSE
x4262b,female,28,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x1988f,male,26,Dutch,Cricket,63,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x2091a,female,22,Dutch,Swimming,63,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,FALSE
x9433f,female,32,Dutch,Golf,67,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,B,FALSE
x2463e,male,28,Dutch,Football,63,TRUE,FALSE,TRUE,TRUE,2,FALSE,phd,B,TRUE
x8789g,male,30,Dutch,Football,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x4563a,male,29,Dutch,Rugby,68,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,B,TRUE
x7286a,female,24,Dutch,Running,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3302c,other,25,Belgian,Running,69,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,B,FALSE
x5291f,female,22,Dutch,Cricket,70,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x5388a,male,27,Dutch,Football,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x9983g,female,26,Dutch,Running,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,B,FALSE
x1045d,female,28,Dutch,Football,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x7021g,female,25,Dutch,Rugby,60,FALSE,FALSE,TRUE,FALSE,2,FALSE,master,B,TRUE
x2411c,male,21,Dutch,Tennis,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x1314d,female,25,Dutch,Football,54,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x5629f,female,25,Dutch,Chess,68,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,B,FALSE
x3171d,male,22,Dutch,Football,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x6130d,male,25,Dutch,Rugby,57,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x6174f,male,28,Dutch,Football,63,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,B,FALSE
x8824d,female,28,Dutch,Swimming,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,B,FALSE
x2886c,male,32,German,Cricket,68,FALSE,FALSE,TRUE,FALSE,1,TRUE,phd,B,FALSE
x6847d,female,24,Dutch,Swimming,62,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x4285f,female,32,Dutch,Cricket,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x2260e,female,24,Dutch,Rugby,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x1389d,male,32,Dutch,Rugby,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,B,FALSE
x1306c,female,21,German,Football,61,FALSE,FALSE,TRUE,FALSE,1,FALSE,bachelor,B,FALSE
x5634e,female,26,Dutch,Rugby,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x2608f,male,29,Dutch,Rugby,60,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,B,TRUE
x8798a,male,28,Dutch,Rugby,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,TRUE
x3168e,male,30,Dutch,Rugby,59,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,B,TRUE
x8486f,female,26,Dutch,Chess,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x9531b,female,28,Dutch,Swimming,60,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x7155e,male,26,Dutch,Rugby,48,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x8150c,other,28,German,Tennis,60,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x3175b,female,27,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x8295g,male,26,Dutch,Swimming,55,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x7063g,female,28,Belgian,Running,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,B,FALSE
x9691g,female,29,Dutch,Cricket,62,FALSE,TRUE,TRUE,FALSE,0,TRUE,phd,B,FALSE
x8088d,male,24,Dutch,Swimming,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7264a,female,30,Dutch,Golf,63,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,B,FALSE
x7966f,male,28,Dutch,Rugby,62,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,B,TRUE
x8286b,female,25,Dutch,Swimming,66,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,B,FALSE
x2107b,female,28,Dutch,Swimming,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x6864c,female,25,Dutch,Football,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x4522d,female,29,Dutch,Swimming,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x3030a,female,21,Dutch,Chess,76,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,B,FALSE
x2754c,male,24,Dutch,Tennis,75,TRUE,TRUE,FALSE,TRUE,2,TRUE,master,B,TRUE
x8921f,male,23,Dutch,Tennis,69,TRUE,FALSE,FALSE,TRUE,2,TRUE,master,B,TRUE
x2336f,male,24,Dutch,Football,61,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x9194f,male,28,Dutch,Swimming,60,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,TRUE
x8149e,male,24,Dutch,Chess,73,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,B,FALSE
x1985a,male,24,Dutch,Cricket,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x2058e,female,31,Belgian,Rugby,68,FALSE,TRUE,TRUE,FALSE,1,TRUE,phd,B,FALSE
x2074g,male,31,Dutch,Golf,60,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,B,FALSE
x9288d,male,25,Dutch,Rugby,50,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,TRUE
x3581f,male,24,Dutch,Tennis,53,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,B,TRUE
x6754e,male,32,Dutch,Golf,67,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,B,FALSE
x8955f,male,25,Dutch,Swimming,58,TRUE,FALSE,FALSE,TRUE,2,FALSE,phd,B,TRUE
x3419c,male,30,German,Rugby,55,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x9713d,female,21,Dutch,Football,69,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,B,FALSE
x4478b,female,21,Dutch,Chess,68,TRUE,FALSE,FALSE,FALSE,2,TRUE,master,B,FALSE
x1982b,male,24,Dutch,Football,69,FALSE,FALSE,FALSE,TRUE,2,TRUE,master,B,TRUE
x1661d,female,28,Dutch,Tennis,66,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x9561c,male,25,German,Golf,70,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,B,FALSE
x2837g,male,26,Belgian,Cricket,56,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x6967b,female,23,Dutch,Running,72,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,B,FALSE
x1707f,male,21,Dutch,Tennis,63,FALSE,FALSE,FALSE,TRUE,1,FALSE,bachelor,B,FALSE
x4290f,male,28,Dutch,Football,60,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,FALSE
x5682f,female,21,Dutch,Swimming,69,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x5116a,male,28,Dutch,Football,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,B,FALSE
x4801d,female,27,Dutch,Football,62,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,B,TRUE
x1832d,female,23,Dutch,Chess,64,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,B,FALSE
x7294c,female,28,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x8912e,male,29,Dutch,Football,49,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,FALSE
x8888a,female,21,Dutch,Swimming,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3090e,female,28,Dutch,Rugby,63,FALSE,TRUE,TRUE,FALSE,0,FALSE,master,B,FALSE
x4048b,female,22,Dutch,Football,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x3789b,male,29,German,Swimming,49,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,FALSE
x5035e,female,24,German,Running,65,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,B,TRUE
x4602b,male,27,Dutch,Football,52,TRUE,FALSE,TRUE,FALSE,2,FALSE,phd,B,FALSE
x1888d,male,28,German,Tennis,52,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,B,TRUE
x4382f,female,28,Dutch,Running,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x7781d,female,24,Dutch,Chess,70,FALSE,TRUE,TRUE,FALSE,0,TRUE,phd,B,FALSE
x8006c,male,26,Dutch,Rugby,51,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,B,TRUE
x6596d,male,26,Dutch,Football,50,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x1420e,male,27,Dutch,Football,64,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,FALSE
x6658c,female,31,Dutch,Golf,70,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,B,TRUE
x3906b,female,30,Dutch,Golf,64,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,B,FALSE
x6387b,female,28,German,Swimming,68,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,B,FALSE
x4175g,male,26,Dutch,Cricket,50,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x1667e,male,27,Dutch,Golf,68,TRUE,TRUE,FALSE,FALSE,2,TRUE,master,B,TRUE
x8329e,male,27,German,Running,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x5120e,male,26,Dutch,Tennis,60,TRUE,FALSE,FALSE,TRUE,3,FALSE,phd,B,TRUE
x2871c,female,29,Dutch,Rugby,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,B,FALSE
x2052g,female,21,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,B,FALSE
x9042a,female,23,Belgian,Chess,62,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x9821e,female,29,Dutch,Golf,64,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x7104a,male,25,Dutch,Rugby,64,FALSE,FALSE,TRUE,TRUE,2,FALSE,bachelor,B,TRUE
x3059e,female,28,Belgian,Rugby,52,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,B,FALSE
x2339a,male,29,Dutch,Swimming,51,FALSE,FALSE,FALSE,TRUE,1,FALSE,bachelor,B,FALSE
x5364f,male,24,Dutch,Football,61,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,B,TRUE
x3762c,female,27,Belgian,Running,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,B,FALSE
x2581c,female,23,Belgian,Chess,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x9698e,male,29,Dutch,Rugby,51,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,B,TRUE
x6721g,female,21,Dutch,Cricket,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,B,FALSE
x2990f,female,25,Dutch,Chess,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,B,FALSE
x7306g,female,23,Dutch,Running,60,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x7341g,male,21,Dutch,Football,66,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,B,FALSE
x4934c,male,29,Dutch,Rugby,51,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,B,FALSE
x3127e,male,25,Dutch,Football,66,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,B,TRUE
x3211b,male,30,Belgian,Rugby,58,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,B,TRUE
